judul,abstraksi
KLASIFIKASI FASE DIABETIC RETINOPATHY PADA FUNDUS MATA MENGGUNAKAN GRAY LEVEL RUN LENGTH MATRIX (GLRLM),"Diabetes melitus merupakan suatu kondisi dimana tingginya kadar gula dalam darah yang melebihi kisaran normal. Salah satu penyakit hasil dari komplikasi diabetes melitus yaitu diabetic retinopathy. Penyakit ini dapat menyebabkan kerusakan pada retina mata dan beresiko buta secara permanen pada penderitanya. Mendeteksi penyakit ini bisa dilakukan dengan cara melihat informasi pada citra fundus mata. Maka dari itu diperlukan adanya penelitian klasifikasi fase diabetic retinopathy melalui citra fundus mata. Tugas Akhir ini menggunakan metode gray level run length matrix (GLRLM) sebagai metode ekstraksi fiturnya. Terdapat tiga langkah utama dalam proses klasifikasi dalam penelitian ini. Langkah pertama dengan mengubah citra asli menjadi grayscale, kemudian dilakukan masking overlay yaitu mengeliminasi blood vessel pada citra grayscale dengan hasil proses segmentasi. Langkah kedua adalah ekstraksi fitur dengan menggunakan metode GLRLM. Proses terakhir yaitu klasifikasi fase dengan menggunakan metode manhattan. Pengujian akan dilakukan terhadap database MESSIDOR (Methode to evaluate segmentation and indexing techniques in the field of retinal ophtamology) yang telah terklasifikasi. Berdasarkan hasil penelitian dan pengujian terhadap sistem, maka didapatkan tingkat akurasi tertinggi sebesar 66,67%.

Kata kunci: Diabetic Retinopathy, gray level run length matrix, blood vessel, masking overlay, manhattan, MESSIDOR."
SISTEM PENDUKUNG KEPUTUSAN REKOMENDASI PEMILIHAN MUSAHIL ASRAMA DENGAN METODE ENTROPY DAN TOPSIS (STUDI KASUS : ASRAMA UNIVERSITAS TRUNOJOYO MADURA) ,"Asrama Universitas Trunojoyo Madura (UTM) merupakan salah satu tempat tinggal mahasiswa dengan fasilitas yang lengkap, biaya murah, dan keamanan yang terjamin oleh kampus. Adanya peningkatan pendaftar penghuni asrama setiap tahun, perlu adanya musahil untuk setiap kamar asrama agar menjadi pendamping bagi penghuni asrama dalam jadwal kegiatan sehari-hari dan memantau untuk selalu tertib dan mentaati peraturan serta menjaga etika selama menjadi penghuni asrama. Proses seleksi musahil saat ini masih dilakukan dengan menggunakan software microsoft excel. Untuk mengatasi sistem lama tersebut bisa dibuat sistem rekomendasi pemilihan musahil sesuai dengan kriteria diantaranya keaktifan, mengaji, wawancara, ipk, semester untuk non-fakultas ilmu keislaman (FIK), dan bahasa arab  untuk kriteria tambahan pada fakultas ilmu keislaman (FIK). Metodologi yang digunakan dalam proses sistem pendukung keputusan rekomendasi pemilihan yaitu menggunakan metode Entropy dan Topsis. Hasil dari penerapan metode ini adalah Fakultas Ilmu Keislaman sebanyak 25 puteri sebesar 75% dan 9 putera sebesar 80%. Sedangkan dari Non-Fakultas Ilmu Kesilaman sebanyak 31 putera sebesar 80% dan 54 puteri sebesar 83%.   

Kata Kunci : Musahil, Sistem Pendukung Keputusan, Entropy, Topsis   "
SISTEM PENDUKUNG KEPUTUSAN REKOMENDASI PEMILIHAN MUSAHIL ASRAMA DENGAN METODE ENTROPY DAN TOPSIS (STUDI KASUS : ASRAMA UNIVERSITAS TRUNOJOYO MADURA) ,"Asrama Universitas Trunojoyo Madura (UTM) merupakan salah satu tempat tinggal mahasiswa dengan fasilitas yang lengkap, biaya murah, dan keamanan yang terjamin oleh kampus. Adanya peningkatan pendaftar penghuni asrama setiap tahun, perlu adanya musahil untuk setiap kamar asrama agar menjadi pendamping bagi penghuni asrama dalam jadwal kegiatan sehari-hari dan memantau untuk selalu tertib dan mentaati peraturan serta menjaga etika selama menjadi penghuni asrama. Proses seleksi musahil saat ini masih dilakukan dengan menggunakan software microsoft excel. Untuk mengatasi sistem lama tersebut bisa dibuat sistem rekomendasi pemilihan musahil sesuai dengan kriteria diantaranya keaktifan, mengaji, wawancara, ipk, semester untuk non-fakultas ilmu keislaman (FIK), dan bahasa arab  untuk kriteria tambahan pada fakultas ilmu keislaman (FIK). Metodologi yang digunakan dalam proses sistem pendukung keputusan rekomendasi pemilihan yaitu menggunakan metode Entropy dan Topsis. Hasil dari penerapan metode ini adalah Fakultas Ilmu Keislaman sebanyak 25 puteri sebesar 75% dan 9 putera sebesar 80%. Sedangkan dari Non-Fakultas Ilmu Kesilaman sebanyak 31 putera sebesar 80% dan 54 puteri sebesar 83%.   

Kata Kunci : Musahil, Sistem Pendukung Keputusan, Entropy, Topsis   "
KLASIFIKASI FASE DIABETIC RETINOPATHY PADA FUNDUS MATA MENGGUNAKAN GRAY LEVEL RUN LENGTH MATRIX (GLRLM),"Diabetes melitus merupakan suatu kondisi dimana tingginya kadar gula dalam darah yang melebihi kisaran normal. Salah satu penyakit hasil dari komplikasi diabetes melitus yaitu diabetic retinopathy. Penyakit ini dapat menyebabkan kerusakan pada retina mata dan beresiko buta secara permanen pada penderitanya. Mendeteksi penyakit ini bisa dilakukan dengan cara melihat informasi pada citra fundus mata. Maka dari itu diperlukan adanya penelitian klasifikasi fase diabetic retinopathy melalui citra fundus mata. Tugas Akhir ini menggunakan metode gray level run length matrix (GLRLM) sebagai metode ekstraksi fiturnya. Terdapat tiga langkah utama dalam proses klasifikasi dalam penelitian ini. Langkah pertama dengan mengubah citra asli menjadi grayscale, kemudian dilakukan masking overlay yaitu mengeliminasi blood vessel pada citra grayscale dengan hasil proses segmentasi. Langkah kedua adalah ekstraksi fitur dengan menggunakan metode GLRLM. Proses terakhir yaitu klasifikasi fase dengan menggunakan metode manhattan. Pengujian akan dilakukan terhadap database MESSIDOR (Methode to evaluate segmentation and indexing techniques in the field of retinal ophtamology) yang telah terklasifikasi. Berdasarkan hasil penelitian dan pengujian terhadap sistem, maka didapatkan tingkat akurasi tertinggi sebesar 66,67%.

Kata kunci: Diabetic Retinopathy, gray level run length matrix, blood vessel, masking overlay, manhattan, MESSIDOR."
SISTEM PENDUKUNG KEPUTUSAN REKOMENDASI PEMILIHAN MUSAHIL ASRAMA DENGAN METODE ENTROPY DAN TOPSIS (STUDI KASUS : ASRAMA UNIVERSITAS TRUNOJOYO MADURA) ,"Asrama Universitas Trunojoyo Madura (UTM) merupakan salah satu tempat tinggal mahasiswa dengan fasilitas yang lengkap, biaya murah, dan keamanan yang terjamin oleh kampus. Adanya peningkatan pendaftar penghuni asrama setiap tahun, perlu adanya musahil untuk setiap kamar asrama agar menjadi pendamping bagi penghuni asrama dalam jadwal kegiatan sehari-hari dan memantau untuk selalu tertib dan mentaati peraturan serta menjaga etika selama menjadi penghuni asrama. Proses seleksi musahil saat ini masih dilakukan dengan menggunakan software microsoft excel. Untuk mengatasi sistem lama tersebut bisa dibuat sistem rekomendasi pemilihan musahil sesuai dengan kriteria diantaranya keaktifan, mengaji, wawancara, ipk, semester untuk non-fakultas ilmu keislaman (FIK), dan bahasa arab  untuk kriteria tambahan pada fakultas ilmu keislaman (FIK). Metodologi yang digunakan dalam proses sistem pendukung keputusan rekomendasi pemilihan yaitu menggunakan metode Entropy dan Topsis. Hasil dari penerapan metode ini adalah Fakultas Ilmu Keislaman sebanyak 25 puteri sebesar 75% dan 9 putera sebesar 80%. Sedangkan dari Non-Fakultas Ilmu Kesilaman sebanyak 31 putera sebesar 80% dan 54 puteri sebesar 83%.   

Kata Kunci : Musahil, Sistem Pendukung Keputusan, Entropy, Topsis   "
SISTEM PENDUKUNG KEPUTUSAN REKOMENDASI PEMILIHAN MUSAHIL ASRAMA DENGAN METODE ENTROPY DAN TOPSIS (STUDI KASUS : ASRAMA UNIVERSITAS TRUNOJOYO MADURA) ,"Asrama Universitas Trunojoyo Madura (UTM) merupakan salah satu tempat tinggal mahasiswa dengan fasilitas yang lengkap, biaya murah, dan keamanan yang terjamin oleh kampus. Adanya peningkatan pendaftar penghuni asrama setiap tahun, perlu adanya musahil untuk setiap kamar asrama agar menjadi pendamping bagi penghuni asrama dalam jadwal kegiatan sehari-hari dan memantau untuk selalu tertib dan mentaati peraturan serta menjaga etika selama menjadi penghuni asrama. Proses seleksi musahil saat ini masih dilakukan dengan menggunakan software microsoft excel. Untuk mengatasi sistem lama tersebut bisa dibuat sistem rekomendasi pemilihan musahil sesuai dengan kriteria diantaranya keaktifan, mengaji, wawancara, ipk, semester untuk non-fakultas ilmu keislaman (FIK), dan bahasa arab  untuk kriteria tambahan pada fakultas ilmu keislaman (FIK). Metodologi yang digunakan dalam proses sistem pendukung keputusan rekomendasi pemilihan yaitu menggunakan metode Entropy dan Topsis. Hasil dari penerapan metode ini adalah Fakultas Ilmu Keislaman sebanyak 25 puteri sebesar 75% dan 9 putera sebesar 80%. Sedangkan dari Non-Fakultas Ilmu Kesilaman sebanyak 31 putera sebesar 80% dan 54 puteri sebesar 83%.   

Kata Kunci : Musahil, Sistem Pendukung Keputusan, Entropy, Topsis   "
SISTEM PENDUKUNG KEPUTUSAN REKOMENDASI PEMILIHAN MUSAHIL ASRAMA DENGAN METODE ENTROPY DAN TOPSIS (STUDI KASUS : ASRAMA UNIVERSITAS TRUNOJOYO MADURA) ,"Asrama Universitas Trunojoyo Madura (UTM) merupakan salah satu tempat tinggal mahasiswa dengan fasilitas yang lengkap, biaya murah, dan keamanan yang terjamin oleh kampus. Adanya peningkatan pendaftar penghuni asrama setiap tahun, perlu adanya musahil untuk setiap kamar asrama agar menjadi pendamping bagi penghuni asrama dalam jadwal kegiatan sehari-hari dan memantau untuk selalu tertib dan mentaati peraturan serta menjaga etika selama menjadi penghuni asrama. Proses seleksi musahil saat ini masih dilakukan dengan menggunakan software microsoft excel. Untuk mengatasi sistem lama tersebut bisa dibuat sistem rekomendasi pemilihan musahil sesuai dengan kriteria diantaranya keaktifan, mengaji, wawancara, ipk, semester untuk non-fakultas ilmu keislaman (FIK), dan bahasa arab  untuk kriteria tambahan pada fakultas ilmu keislaman (FIK). Metodologi yang digunakan dalam proses sistem pendukung keputusan rekomendasi pemilihan yaitu menggunakan metode Entropy dan Topsis. Hasil dari penerapan metode ini adalah Fakultas Ilmu Keislaman sebanyak 25 puteri sebesar 75% dan 9 putera sebesar 80%. Sedangkan dari Non-Fakultas Ilmu Kesilaman sebanyak 31 putera sebesar 80% dan 54 puteri sebesar 83%.   

Kata Kunci : Musahil, Sistem Pendukung Keputusan, Entropy, Topsis   "
Aplikasi Pengelompokan Lahan Menggunakan Self Organizing Map (Som) Di Kabupaten Sumenep,"Pertanian merupakan salah satu sektor utama yang memberikan kontribusi terbesar dalam perkonomian Kabupaten Sumenep. Salah satu prosedur untuk mempertajam kualitas dan mutu hasil pertanian, Dinas Pertanian Kabupaten Sumenep merencanakan program kerja pemberdayaan petani dan organisasi petani dalam meningkatkan produktivitas, pendapatan dan kesejahteraan petani melalui peningkatan aksesibilitas informasi pertanian dan pengembangan potensi pertanian khususnya dalam komoditas palawija serta pemerataan terhadap potensi komoditas palawija. Untuk merealisasikan hal tersebut pemerintah perlu memetakan karakteristik potensi lahan di setiap daerah dengan pengelompokkan kecamatan berdasarkan persamaan ciri potensi lahan sehingga dapat memberikan kebijakan dan peningkatan pelayanan kebutuhan pertanian. Metode Self Organizing Map digunakan sebagai metode dalam tugas akhir ini sebagai metode pengelompokkan unsupervised yang sesuaiuntuk menghasilkan karakteristik potensi lahan dari setiap kluster yang diperoleh dengan indikator potensi lahan sehingga mempermudah klarifikasi kebijakan pemerintah dalam pemerataan potensi pertanian palawija.

Kata Kunci : Aplikasi Pengelompokan, Pertanian, ,Clustering, Komoditas Palawija, Palawija, Self Organizing Map, SOM.

"
Aplikasi Pengelompokan Lahan Menggunakan Self Organizing Map (Som) Di Kabupaten Sumenep,"Pertanian merupakan salah satu sektor utama yang memberikan kontribusi terbesar dalam perkonomian Kabupaten Sumenep. Salah satu prosedur untuk mempertajam kualitas dan mutu hasil pertanian, Dinas Pertanian Kabupaten Sumenep merencanakan program kerja pemberdayaan petani dan organisasi petani dalam meningkatkan produktivitas, pendapatan dan kesejahteraan petani melalui peningkatan aksesibilitas informasi pertanian dan pengembangan potensi pertanian khususnya dalam komoditas palawija serta pemerataan terhadap potensi komoditas palawija. Untuk merealisasikan hal tersebut pemerintah perlu memetakan karakteristik potensi lahan di setiap daerah dengan pengelompokkan kecamatan berdasarkan persamaan ciri potensi lahan sehingga dapat memberikan kebijakan dan peningkatan pelayanan kebutuhan pertanian. Metode Self Organizing Map digunakan sebagai metode dalam tugas akhir ini sebagai metode pengelompokkan unsupervised yang sesuaiuntuk menghasilkan karakteristik potensi lahan dari setiap kluster yang diperoleh dengan indikator potensi lahan sehingga mempermudah klarifikasi kebijakan pemerintah dalam pemerataan potensi pertanian palawija.

Kata Kunci : Aplikasi Pengelompokan, Pertanian, ,Clustering, Komoditas Palawija, Palawija, Self Organizing Map, SOM.

"
Aplikasi Pengelompokan Lahan Menggunakan Self Organizing Map (Som) Di Kabupaten Sumenep,"Pertanian merupakan salah satu sektor utama yang memberikan kontribusi terbesar dalam perkonomian Kabupaten Sumenep. Salah satu prosedur untuk mempertajam kualitas dan mutu hasil pertanian, Dinas Pertanian Kabupaten Sumenep merencanakan program kerja pemberdayaan petani dan organisasi petani dalam meningkatkan produktivitas, pendapatan dan kesejahteraan petani melalui peningkatan aksesibilitas informasi pertanian dan pengembangan potensi pertanian khususnya dalam komoditas palawija serta pemerataan terhadap potensi komoditas palawija. Untuk merealisasikan hal tersebut pemerintah perlu memetakan karakteristik potensi lahan di setiap daerah dengan pengelompokkan kecamatan berdasarkan persamaan ciri potensi lahan sehingga dapat memberikan kebijakan dan peningkatan pelayanan kebutuhan pertanian. Metode Self Organizing Map digunakan sebagai metode dalam tugas akhir ini sebagai metode pengelompokkan unsupervised yang sesuaiuntuk menghasilkan karakteristik potensi lahan dari setiap kluster yang diperoleh dengan indikator potensi lahan sehingga mempermudah klarifikasi kebijakan pemerintah dalam pemerataan potensi pertanian palawija.

Kata Kunci : Aplikasi Pengelompokan, Pertanian, ,Clustering, Komoditas Palawija, Palawija, Self Organizing Map, SOM.

"
Aplikasi Pengelompokan Lahan Menggunakan Self Organizing Map (Som) Di Kabupaten Sumenep,"Pertanian merupakan salah satu sektor utama yang memberikan kontribusi terbesar dalam perkonomian Kabupaten Sumenep. Salah satu prosedur untuk mempertajam kualitas dan mutu hasil pertanian, Dinas Pertanian Kabupaten Sumenep merencanakan program kerja pemberdayaan petani dan organisasi petani dalam meningkatkan produktivitas, pendapatan dan kesejahteraan petani melalui peningkatan aksesibilitas informasi pertanian dan pengembangan potensi pertanian khususnya dalam komoditas palawija serta pemerataan terhadap potensi komoditas palawija. Untuk merealisasikan hal tersebut pemerintah perlu memetakan karakteristik potensi lahan di setiap daerah dengan pengelompokkan kecamatan berdasarkan persamaan ciri potensi lahan sehingga dapat memberikan kebijakan dan peningkatan pelayanan kebutuhan pertanian. Metode Self Organizing Map digunakan sebagai metode dalam tugas akhir ini sebagai metode pengelompokkan unsupervised yang sesuaiuntuk menghasilkan karakteristik potensi lahan dari setiap kluster yang diperoleh dengan indikator potensi lahan sehingga mempermudah klarifikasi kebijakan pemerintah dalam pemerataan potensi pertanian palawija.

Kata Kunci : Aplikasi Pengelompokan, Pertanian, ,Clustering, Komoditas Palawija, Palawija, Self Organizing Map, SOM.

"
Aplikasi Pengelompokan Lahan Menggunakan Self Organizing Map (Som) Di Kabupaten Sumenep,"Pertanian merupakan salah satu sektor utama yang memberikan kontribusi terbesar dalam perkonomian Kabupaten Sumenep. Salah satu prosedur untuk mempertajam kualitas dan mutu hasil pertanian, Dinas Pertanian Kabupaten Sumenep merencanakan program kerja pemberdayaan petani dan organisasi petani dalam meningkatkan produktivitas, pendapatan dan kesejahteraan petani melalui peningkatan aksesibilitas informasi pertanian dan pengembangan potensi pertanian khususnya dalam komoditas palawija serta pemerataan terhadap potensi komoditas palawija. Untuk merealisasikan hal tersebut pemerintah perlu memetakan karakteristik potensi lahan di setiap daerah dengan pengelompokkan kecamatan berdasarkan persamaan ciri potensi lahan sehingga dapat memberikan kebijakan dan peningkatan pelayanan kebutuhan pertanian. Metode Self Organizing Map digunakan sebagai metode dalam tugas akhir ini sebagai metode pengelompokkan unsupervised yang sesuaiuntuk menghasilkan karakteristik potensi lahan dari setiap kluster yang diperoleh dengan indikator potensi lahan sehingga mempermudah klarifikasi kebijakan pemerintah dalam pemerataan potensi pertanian palawija.

Kata Kunci : Aplikasi Pengelompokan, Pertanian, ,Clustering, Komoditas Palawija, Palawija, Self Organizing Map, SOM.

"
Integrasi Kinect Dan Unity3D Menggunakan  Kinect SDK Untuk Pembuatan 3D Runner Game,"Game merupakan hiburan multimedia yang dapat dimainkan dengan aturan tertentu dan sering digunakan sebagai sarana refreshing. Dengan menggunakan input sensor gerak, game juga dapat digunakan sebagai sarana olahraga tubuh. Hal ini merupakan nilai lebih dibanding game yang sejenis pada umumnya yang hanya menggunakan input seperti keyboard, mouse, dan touch screen.  Sensor gerak yang populer saat ini adalah Kinect dan salah satu game yang populer saat ini adalah 3D Runner Game. Penelitian ini membuat sebuah 3D Runner Game yang berbasis sensor gerak. Game dibuat dengan menggabungkan Unity3D dan Kinect menggunakan KinectWrapper. Sensor Kinect yang digunakan adalah sensor kinect xbox 360. Model 3D didapat dari penyedia model 3D gratis dan asset store dari game engine Unity. Pengujian dilakukan pada responden usia 6 – 12 tahun dengan hanya menggunakan kaos dan celana, 87,5% user berkeringat dan 12,5% tidak, serta berdasarkan dari konten game yang disuguhkan, menunjukkan bahwa game dapat digunakan untuk olahraga tubuh. Pada saat uji coba, 50% user mencoba 3 kali, 37,5% mencoba 4 kali, 12,5% mencoba 2 kali, namu tidak ada user yang hanya mencoba 1 kali, hal ini menujukkan bahwa game dapat membuat user tertantang untuk mencoba kembali."
Integrasi Kinect Dan Unity3D Menggunakan  Kinect SDK Untuk Pembuatan 3D Runner Game,"Game merupakan hiburan multimedia yang dapat dimainkan dengan aturan tertentu dan sering digunakan sebagai sarana refreshing. Dengan menggunakan input sensor gerak, game juga dapat digunakan sebagai sarana olahraga tubuh. Hal ini merupakan nilai lebih dibanding game yang sejenis pada umumnya yang hanya menggunakan input seperti keyboard, mouse, dan touch screen.  Sensor gerak yang populer saat ini adalah Kinect dan salah satu game yang populer saat ini adalah 3D Runner Game. Penelitian ini membuat sebuah 3D Runner Game yang berbasis sensor gerak. Game dibuat dengan menggabungkan Unity3D dan Kinect menggunakan KinectWrapper. Sensor Kinect yang digunakan adalah sensor kinect xbox 360. Model 3D didapat dari penyedia model 3D gratis dan asset store dari game engine Unity. Pengujian dilakukan pada responden usia 6 – 12 tahun dengan hanya menggunakan kaos dan celana, 87,5% user berkeringat dan 12,5% tidak, serta berdasarkan dari konten game yang disuguhkan, menunjukkan bahwa game dapat digunakan untuk olahraga tubuh. Pada saat uji coba, 50% user mencoba 3 kali, 37,5% mencoba 4 kali, 12,5% mencoba 2 kali, namu tidak ada user yang hanya mencoba 1 kali, hal ini menujukkan bahwa game dapat membuat user tertantang untuk mencoba kembali."
Integrasi Kinect Dan Unity3D Menggunakan  Kinect SDK Untuk Pembuatan 3D Runner Game,"Game merupakan hiburan multimedia yang dapat dimainkan dengan aturan tertentu dan sering digunakan sebagai sarana refreshing. Dengan menggunakan input sensor gerak, game juga dapat digunakan sebagai sarana olahraga tubuh. Hal ini merupakan nilai lebih dibanding game yang sejenis pada umumnya yang hanya menggunakan input seperti keyboard, mouse, dan touch screen.  Sensor gerak yang populer saat ini adalah Kinect dan salah satu game yang populer saat ini adalah 3D Runner Game. Penelitian ini membuat sebuah 3D Runner Game yang berbasis sensor gerak. Game dibuat dengan menggabungkan Unity3D dan Kinect menggunakan KinectWrapper. Sensor Kinect yang digunakan adalah sensor kinect xbox 360. Model 3D didapat dari penyedia model 3D gratis dan asset store dari game engine Unity. Pengujian dilakukan pada responden usia 6 – 12 tahun dengan hanya menggunakan kaos dan celana, 87,5% user berkeringat dan 12,5% tidak, serta berdasarkan dari konten game yang disuguhkan, menunjukkan bahwa game dapat digunakan untuk olahraga tubuh. Pada saat uji coba, 50% user mencoba 3 kali, 37,5% mencoba 4 kali, 12,5% mencoba 2 kali, namu tidak ada user yang hanya mencoba 1 kali, hal ini menujukkan bahwa game dapat membuat user tertantang untuk mencoba kembali."
Integrasi Kinect Dan Unity3D Menggunakan  Kinect SDK Untuk Pembuatan 3D Runner Game,"Game merupakan hiburan multimedia yang dapat dimainkan dengan aturan tertentu dan sering digunakan sebagai sarana refreshing. Dengan menggunakan input sensor gerak, game juga dapat digunakan sebagai sarana olahraga tubuh. Hal ini merupakan nilai lebih dibanding game yang sejenis pada umumnya yang hanya menggunakan input seperti keyboard, mouse, dan touch screen.  Sensor gerak yang populer saat ini adalah Kinect dan salah satu game yang populer saat ini adalah 3D Runner Game. Penelitian ini membuat sebuah 3D Runner Game yang berbasis sensor gerak. Game dibuat dengan menggabungkan Unity3D dan Kinect menggunakan KinectWrapper. Sensor Kinect yang digunakan adalah sensor kinect xbox 360. Model 3D didapat dari penyedia model 3D gratis dan asset store dari game engine Unity. Pengujian dilakukan pada responden usia 6 – 12 tahun dengan hanya menggunakan kaos dan celana, 87,5% user berkeringat dan 12,5% tidak, serta berdasarkan dari konten game yang disuguhkan, menunjukkan bahwa game dapat digunakan untuk olahraga tubuh. Pada saat uji coba, 50% user mencoba 3 kali, 37,5% mencoba 4 kali, 12,5% mencoba 2 kali, namu tidak ada user yang hanya mencoba 1 kali, hal ini menujukkan bahwa game dapat membuat user tertantang untuk mencoba kembali."
Integrasi Kinect Dan Unity3D Menggunakan  Kinect SDK Untuk Pembuatan 3D Runner Game,"Game merupakan hiburan multimedia yang dapat dimainkan dengan aturan tertentu dan sering digunakan sebagai sarana refreshing. Dengan menggunakan input sensor gerak, game juga dapat digunakan sebagai sarana olahraga tubuh. Hal ini merupakan nilai lebih dibanding game yang sejenis pada umumnya yang hanya menggunakan input seperti keyboard, mouse, dan touch screen.  Sensor gerak yang populer saat ini adalah Kinect dan salah satu game yang populer saat ini adalah 3D Runner Game. Penelitian ini membuat sebuah 3D Runner Game yang berbasis sensor gerak. Game dibuat dengan menggabungkan Unity3D dan Kinect menggunakan KinectWrapper. Sensor Kinect yang digunakan adalah sensor kinect xbox 360. Model 3D didapat dari penyedia model 3D gratis dan asset store dari game engine Unity. Pengujian dilakukan pada responden usia 6 – 12 tahun dengan hanya menggunakan kaos dan celana, 87,5% user berkeringat dan 12,5% tidak, serta berdasarkan dari konten game yang disuguhkan, menunjukkan bahwa game dapat digunakan untuk olahraga tubuh. Pada saat uji coba, 50% user mencoba 3 kali, 37,5% mencoba 4 kali, 12,5% mencoba 2 kali, namu tidak ada user yang hanya mencoba 1 kali, hal ini menujukkan bahwa game dapat membuat user tertantang untuk mencoba kembali."
KLASIFIKASI PENYAKIT DIABETIC RETINOPATHY PADA CITRA RETINA MENGGUNAKAN METODE TWO DIMENSIONAL PRINCIPAL COMPONENT ANALYSIS (2DPCA),"Diabetic Retinopathy merupakan sebuah penyakit komplikasi dari penyakit diabetes mellitus yang dapat menyebabkan rusaknya pembuluh darah dan kebutaan permanen. Resiko penyakit Diabetic Retinopathy dapat dilihat dengan kasat mata  namun membutuhkan waktu yang lama untuk mengetahui hasilnya dan metode ini dinilai kurang efektif. Sehingga perlu adanya sistem untuk mendeteksi penyakit Diabetic Retinopathy dengan cepat, tepat, dan efisien.
Penelitian ini bertujuan untuk mengklasifikasi tingkat keparahan penyakit Diabetic Retinopathy. Proses klasifikasi penyakit Diabetic Retinopathy ini diawali dengan proses segmentasi. Kemudian dilanjutkan dengan proses ekstraksi fitur menggunakan metode Two Dimensional Principal Component Analysis (2DPCA). Tahapan terakhir dari penelitian ini merupakan klasifikasi dengan melakukan pengukuran kemiripan menggunakan metode ecludian distance.
Metode ini telah diujikan pada citra database MESSIDOR yang terdiri dari 80 citra asli dengan format *.tif . Rata-rata akurasi pengenalan yang didapatkan pada citra yang dilakukan eliminasi optic disk sebesar 33.84% , rata-rata akurasi citra pengenalan tanpa eliminasi optic disk sebesar 29.43%, rata-rata akurasi pengenalan image enhancement dan normalisasi citra sebesar 34.27%, rata-rata akurasi non-image enhancement dan non-normalisasi citra sebesar 33.84%.


Kata kunci : Klasifikasi , Diabetic Retinopathy, Two dimensional Principal Component Analysis (2DPCA), Akurasi
"
KLASIFIKASI PENYAKIT DIABETIC RETINOPATHY PADA CITRA RETINA MENGGUNAKAN METODE TWO DIMENSIONAL PRINCIPAL COMPONENT ANALYSIS (2DPCA),"Diabetic Retinopathy merupakan sebuah penyakit komplikasi dari penyakit diabetes mellitus yang dapat menyebabkan rusaknya pembuluh darah dan kebutaan permanen. Resiko penyakit Diabetic Retinopathy dapat dilihat dengan kasat mata  namun membutuhkan waktu yang lama untuk mengetahui hasilnya dan metode ini dinilai kurang efektif. Sehingga perlu adanya sistem untuk mendeteksi penyakit Diabetic Retinopathy dengan cepat, tepat, dan efisien.
Penelitian ini bertujuan untuk mengklasifikasi tingkat keparahan penyakit Diabetic Retinopathy. Proses klasifikasi penyakit Diabetic Retinopathy ini diawali dengan proses segmentasi. Kemudian dilanjutkan dengan proses ekstraksi fitur menggunakan metode Two Dimensional Principal Component Analysis (2DPCA). Tahapan terakhir dari penelitian ini merupakan klasifikasi dengan melakukan pengukuran kemiripan menggunakan metode ecludian distance.
Metode ini telah diujikan pada citra database MESSIDOR yang terdiri dari 80 citra asli dengan format *.tif . Rata-rata akurasi pengenalan yang didapatkan pada citra yang dilakukan eliminasi optic disk sebesar 33.84% , rata-rata akurasi citra pengenalan tanpa eliminasi optic disk sebesar 29.43%, rata-rata akurasi pengenalan image enhancement dan normalisasi citra sebesar 34.27%, rata-rata akurasi non-image enhancement dan non-normalisasi citra sebesar 33.84%.


Kata kunci : Klasifikasi , Diabetic Retinopathy, Two dimensional Principal Component Analysis (2DPCA), Akurasi
"
KLASIFIKASI PENYAKIT DIABETIC RETINOPATHY PADA CITRA RETINA MENGGUNAKAN METODE TWO DIMENSIONAL PRINCIPAL COMPONENT ANALYSIS (2DPCA),"Diabetic Retinopathy merupakan sebuah penyakit komplikasi dari penyakit diabetes mellitus yang dapat menyebabkan rusaknya pembuluh darah dan kebutaan permanen. Resiko penyakit Diabetic Retinopathy dapat dilihat dengan kasat mata  namun membutuhkan waktu yang lama untuk mengetahui hasilnya dan metode ini dinilai kurang efektif. Sehingga perlu adanya sistem untuk mendeteksi penyakit Diabetic Retinopathy dengan cepat, tepat, dan efisien.
Penelitian ini bertujuan untuk mengklasifikasi tingkat keparahan penyakit Diabetic Retinopathy. Proses klasifikasi penyakit Diabetic Retinopathy ini diawali dengan proses segmentasi. Kemudian dilanjutkan dengan proses ekstraksi fitur menggunakan metode Two Dimensional Principal Component Analysis (2DPCA). Tahapan terakhir dari penelitian ini merupakan klasifikasi dengan melakukan pengukuran kemiripan menggunakan metode ecludian distance.
Metode ini telah diujikan pada citra database MESSIDOR yang terdiri dari 80 citra asli dengan format *.tif . Rata-rata akurasi pengenalan yang didapatkan pada citra yang dilakukan eliminasi optic disk sebesar 33.84% , rata-rata akurasi citra pengenalan tanpa eliminasi optic disk sebesar 29.43%, rata-rata akurasi pengenalan image enhancement dan normalisasi citra sebesar 34.27%, rata-rata akurasi non-image enhancement dan non-normalisasi citra sebesar 33.84%.


Kata kunci : Klasifikasi , Diabetic Retinopathy, Two dimensional Principal Component Analysis (2DPCA), Akurasi
"
